kode_pegawai,jenis_kelamin,pendidikan,kelompok_pegawai,status_pegawai,golongan,sumber_data,aktif_sistem_baru,status_aktif,tahun,ada_data_tahun_ini,absensi_jumlah_hari,absensi_checkin_terisi,absensi_checkout_terisi,absensi_rata_jam_masuk,absensi_rata_durasi_jam,apel_jumlah_undangan,apel_hadir,apel_tidak_hadir,apel_persen_hadir,penugasan_jumlah,penugasan_kegiatan_unik,penugasan_terverifikasi,pelatihan_jumlah,pelatihan_bersertifikat,pelatihan_kumulatif_sd_tahun,pelatihan_tanpa_tahun,asesmen_integritas,asesmen_kerjasama,asesmen_komunikasi,asesmen_orientasi_hasil,asesmen_pelayanan_publik,asesmen_pengembangan_diri,asesmen_mengelola_perubahan,asesmen_pengambilan_keputusan,asesmen_perekat_bangsa,asesmen_total,asesmen_persen,asesmen_tersedia,skp_predikat,skp_sangat_baik,skp_jumlah_periode,skp_bulan_dinilai,skp_predikat_bervariasi,skp_tw1_predikat,skp_tw1_sangat_baik,skp_tw2_predikat,skp_tw2_sangat_baik,skp_jumlah_triwulan,skp_konsisten_sangat_baik,skp_jenis_penilaian,kelompok_usia
P087,Laki-laki,S2,PNS,Fungsional,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P088,Perempuan,S1,Pelaksana,PNS,III/b,keduanya,1,Aktif,2023,1,,,,,,28.0,13.0,15.0,46.43,10.0,10.0,10.0,3.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,18.0,66.67,1.0,,,,,,,,,,,,,30-39
P088,Perempuan,S1,Pelaksana,PNS,III/b,keduanya,1,Aktif,2024,1,,,,,,43.0,24.0,19.0,55.81,29.0,29.0,28.0,3.0,3.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,18.0,66.67,1.0,Sangat Baik,1.0,2.0,10.0,1.0,,,,,,,Tahunan,30-39
P088,Perempuan,S1,Pelaksana,PNS,III/b,keduanya,1,Aktif,2025,1,158.0,143.0,150.0,7.81,8.83,34.0,7.0,27.0,20.59,12.0,12.0,12.0,0.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,18.0,66.67,1.0,Sangat Baik,1.0,2.0,11.0,0.0,,,,,,,Tahunan,30-39
P088,Perempuan,S1,Pelaksana,PNS,III/b,keduanya,1,Aktif,2026,1,99.0,99.0,97.0,7.3,9.57,18.0,12.0,6.0,66.67,12.0,12.0,,0.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,18.0,66.67,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),30-39
P089,Laki-laki,SMA/SMK,Pelaksana,PNS,II/d,keduanya,1,Aktif,2023,1,,,,,,28.0,28.0,0.0,100.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,,,,,,,,,,,,,40-49
P089,Laki-laki,SMA/SMK,Pelaksana,PNS,II/d,keduanya,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,3.0,3.0,3.0,1.0,1.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,40-49
P089,Laki-laki,SMA/SMK,Pelaksana,PNS,II/d,keduanya,1,Aktif,2025,1,208.0,206.0,194.0,6.73,9.81,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P089,Laki-laki,SMA/SMK,Pelaksana,PNS,II/d,keduanya,1,Aktif,2026,1,143.0,143.0,137.0,6.85,9.4,18.0,17.0,1.0,94.44,1.0,1.0,,0.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16.0,59.26,1.0,Sangat Baik,1.0,,,,Baik,0.0,Sangat Baik,1.0,2.0,0.0,Triwulan (terkini),40-49
P090,Laki-laki,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2023,1,,,,,,28.0,18.0,10.0,64.29,12.0,12.0,12.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,51.85,1.0,,,,,,,,,,,,,50-59
P090,Laki-laki,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2024,1,,,,,,43.0,27.0,16.0,62.79,20.0,20.0,20.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,51.85,1.0,Baik,0.0,2.0,12.0,0.0,,,,,,,Tahunan,50-59
P090,Laki-laki,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2025,1,196.0,184.0,179.0,7.27,9.98,34.0,28.0,6.0,82.35,8.0,8.0,8.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,51.85,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P090,Laki-laki,SMA/SMK,Pelaksana,PNS,III/b,keduanya,1,Aktif,2026,1,130.0,127.0,121.0,7.14,9.76,18.0,16.0,2.0,88.89,7.0,7.0,,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,14.0,51.85,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),50-59
P091,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2023,1,,,,,,28.0,26.0,2.0,92.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P091,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P091,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2025,1,0.0,0.0,0.0,,,34.0,34.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,3.0,0.0,,,,,,,Tahunan,30-39
P091,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2026,1,135.0,131.0,122.0,6.59,8.71,18.0,18.0,0.0,100.0,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),30-39
P092,Laki-laki,SMP,Pelaksana,PNS,II/c,keduanya,1,Aktif,2023,1,,,,,,28.0,27.0,1.0,96.43,4.0,4.0,4.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,,,,,,,,,,,,,40-49
P092,Laki-laki,SMP,Pelaksana,PNS,II/c,keduanya,1,Aktif,2024,1,,,,,,43.0,41.0,2.0,95.35,4.0,4.0,4.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,2.0,12.0,0.0,,,,,,,Tahunan,40-49
P092,Laki-laki,SMP,Pelaksana,PNS,II/c,keduanya,1,Aktif,2025,1,209.0,208.0,194.0,6.87,9.83,34.0,22.0,12.0,64.71,2.0,2.0,2.0,0.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P092,Laki-laki,SMP,Pelaksana,PNS,II/c,keduanya,1,Aktif,2026,1,143.0,143.0,140.0,6.59,10.13,18.0,8.0,10.0,44.44,2.0,2.0,,1.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,17.0,62.96,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P093,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2023,1,,,,,,28.0,19.0,9.0,67.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P093,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2024,1,,,,,,43.0,42.0,1.0,97.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P093,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2025,1,0.0,0.0,0.0,,,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,3.0,0.0,,,,,,,Tahunan,50-59
P093,Laki-laki,SMA/SMK,Pelaksana,PPPK PW,,sistem_baru,1,Aktif,2026,1,99.0,99.0,39.0,7.03,13.62,18.0,15.0,3.0,83.33,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P094,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2023,1,,,,,,28.0,16.0,12.0,57.14,6.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,15.0,55.56,1.0,,,,,,,,,,,,,40-49
P094,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2024,1,,,,,,43.0,20.0,23.0,46.51,10.0,10.0,10.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,15.0,55.56,1.0,Sangat Baik,1.0,1.0,12.0,0.0,,,,,,,Tahunan,40-49
P094,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2025,1,184.0,182.0,173.0,7.99,8.22,34.0,6.0,28.0,17.65,5.0,5.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,15.0,55.56,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P094,Perempuan,S2,Fungsional,PNS,III/d,keduanya,1,Aktif,2026,1,135.0,134.0,131.0,7.61,8.68,18.0,10.0,8.0,55.56,1.0,1.0,,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,15.0,55.56,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),40-49
P095,Laki-laki,S1,Fungsional,PNS,III/c,keduanya,1,Aktif,2023,1,,,,,,28.0,20.0,8.0,71.43,25.0,25.0,25.0,2.0,2.0,10.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,,,,,,,,,,,,,40-49
P095,Laki-laki,S1,Fungsional,PNS,III/c,keduanya,1,Aktif,2024,1,,,,,,43.0,32.0,11.0,74.42,23.0,23.0,23.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Sangat Baik,1.0,1.0,12.0,0.0,,,,,,,Tahunan,40-49
P095,Laki-laki,S1,Fungsional,PNS,III/c,keduanya,1,Aktif,2025,1,109.0,109.0,103.0,7.33,9.31,34.0,18.0,16.0,52.94,9.0,9.0,9.0,1.0,1.0,11.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P095,Laki-laki,S1,Fungsional,PNS,III/c,keduanya,1,Aktif,2026,1,0.0,0.0,0.0,,,18.0,1.0,17.0,5.56,0.0,0.0,,0.0,0.0,11.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,17.0,62.96,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),40-49
P096,Laki-laki,S2,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,22.0,6.0,78.57,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P096,Laki-laki,S2,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,31.0,12.0,72.09,19.0,19.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,40-49
P096,Laki-laki,S2,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2025,1,39.0,37.0,37.0,7.59,8.63,7.0,2.0,5.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,40-49
P096,Laki-laki,S2,PNS,Pelaksana,Penata Tk. I/IIId,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,40-49
P097,Perempuan,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P097,Perempuan,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P097,Perempuan,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P097,Perempuan,S2,PNS,Struktural,Pembina/IVa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P098,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,27.0,1.0,96.43,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P098,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,43.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P098,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2025,1,0.0,0.0,0.0,,,34.0,33.0,1.0,97.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P098,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,40-49
P099,Laki-laki,D3,Pelaksana,PNS,III/c,keduanya,1,Aktif,2023,1,,,,,,28.0,24.0,4.0,85.71,12.0,12.0,12.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,17.0,62.96,1.0,,,,,,,,,,,,,50-59
P099,Laki-laki,D3,Pelaksana,PNS,III/c,keduanya,1,Aktif,2024,1,,,,,,43.0,42.0,1.0,97.67,7.0,7.0,7.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,17.0,62.96,1.0,Baik,0.0,2.0,12.0,0.0,,,,,,,Tahunan,50-59
P099,Laki-laki,D3,Pelaksana,PNS,III/c,keduanya,1,Aktif,2025,1,198.0,191.0,181.0,7.13,9.22,34.0,16.0,18.0,47.06,3.0,3.0,3.0,0.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,17.0,62.96,1.0,Sangat Baik,1.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P099,Laki-laki,D3,Pelaksana,PNS,III/c,keduanya,1,Aktif,2026,1,136.0,135.0,132.0,7.17,9.04,18.0,3.0,15.0,16.67,2.0,2.0,,0.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,17.0,62.96,1.0,Sangat Baik,1.0,,,,Sangat Baik,1.0,Sangat Baik,1.0,2.0,1.0,Triwulan (terkini),50-59
P100,Perempuan,S1/D4,PNS,Pelaksana,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,0.0,0.0,0.0,,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P100,Perempuan,S1/D4,PNS,Pelaksana,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P100,Perempuan,S1/D4,PNS,Pelaksana,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,<30
P100,Perempuan,S1/D4,PNS,Pelaksana,Penata Muda/IIIa,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,30-39
P101,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P101,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P101,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P101,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P102,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P102,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P102,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2025,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,60+
P102,Laki-laki,SMA/Sederajat,PNS,Fungsional Umum,Penata Muda Tk. I/IIIb,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,60+
P103,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2023,1,,,,,,28.0,26.0,2.0,92.86,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P103,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2024,1,,,,,,43.0,42.0,1.0,97.67,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P103,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2025,1,0.0,0.0,0.0,,,34.0,34.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,50-59
P103,Perempuan,SMA/Sederajat,PPNPN,PPNPN,-,sistem_lama,0,Tidak Terdaftar,2026,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,50-59
P104,Perempuan,S1,Pelaksana,PPPK,IX,keduanya,1,Aktif,2023,1,,,,,,28.0,26.0,2.0,92.86,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P104,Perempuan,S1,Pelaksana,PPPK,IX,keduanya,1,Aktif,2024,1,,,,,,43.0,42.0,1.0,97.67,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,30-39
P104,Perempuan,S1,Pelaksana,PPPK,IX,keduanya,1,Aktif,2025,1,48.0,47.0,43.0,7.51,9.0,34.0,34.0,0.0,100.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,30-39
P104,Perempuan,S1,Pelaksana,PPPK,IX,keduanya,1,Aktif,2026,1,134.0,131.0,132.0,7.39,8.88,18.0,17.0,1.0,94.44,4.0,4.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),30-39
P105,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2023,1,,,,,,28.0,26.0,2.0,92.86,2.0,2.0,2.0,1.0,1.0,13.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,21.0,77.78,1.0,,,,,,,,,,,,,50-59
P105,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2024,1,,,,,,43.0,36.0,7.0,83.72,4.0,4.0,4.0,2.0,2.0,15.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,21.0,77.78,1.0,Baik,0.0,1.0,12.0,0.0,,,,,,,Tahunan,50-59
P105,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2025,1,214.0,214.0,28.0,6.51,9.35,34.0,8.0,26.0,23.53,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,21.0,77.78,1.0,Baik,0.0,1.0,11.0,0.0,,,,,,,Tahunan,50-59
P105,Laki-laki,S1,Pelaksana,PNS,III/d,keduanya,1,Aktif,2026,1,141.0,141.0,128.0,6.6,9.35,18.0,2.0,16.0,11.11,2.0,2.0,,0.0,0.0,15.0,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,21.0,77.78,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),50-59
P106,Perempuan,D3,Fungsional,PNS,-,keduanya,1,Aktif,2023,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0,55.56,1.0,,,,,,,,,,,,,
P106,Perempuan,D3,Fungsional,PNS,-,keduanya,1,Aktif,2024,0,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0,55.56,1.0,,,,,,,,,,,,,
P106,Perempuan,D3,Fungsional,PNS,-,keduanya,1,Aktif,2025,1,121.0,120.0,109.0,7.21,9.21,22.0,19.0,3.0,86.36,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0,55.56,1.0,Baik,0.0,1.0,7.0,0.0,,,,,,,Tahunan,
P106,Perempuan,D3,Fungsional,PNS,-,keduanya,1,Aktif,2026,1,134.0,132.0,126.0,7.28,9.1,18.0,18.0,0.0,100.0,5.0,5.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,15.0,55.56,1.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),
P107,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2023,1,,,,,,28.0,27.0,1.0,96.43,4.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P107,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2024,1,,,,,,43.0,43.0,0.0,100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,40-49
P107,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2025,1,58.0,57.0,54.0,6.49,10.23,34.0,34.0,0.0,100.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,1.0,4.0,0.0,,,,,,,Tahunan,40-49
P107,Laki-laki,SMA/SMK,Pelaksana,PPPK,V,keduanya,1,Aktif,2026,1,139.0,139.0,137.0,6.65,9.71,18.0,17.0,1.0,94.44,2.0,2.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,Baik,0.0,,,,Baik,0.0,Baik,0.0,2.0,0.0,Triwulan (terkini),40-49
